page_name,page_load_time,bounce_rate,conversion_rate,revenue_per_conversion,device_type,traffic_source
Blog,7.443750059626578,59.03476904587729,9.950797042922044,92.41979132559392,Mobile,Paid Ads
Home,6.930315477191362,50.83605469162799,4.093602181145679,440.87180568245225,Desktop,Paid Ads
Blog,1.2438639325313514,29.754845131882057,11.82260606517033,282.9498515047672,Tablet,Organic Search
Blog,2.997749457396545,56.50219928590161,3.7227179550669587,123.37651182465554,Desktop,Direct
Home,3.0796731692926427,68.88853020500906,6.631293981343875,256.1893707115245,Mobile,Social Media
Home,7.047034692388555,87.33229158608077,17.100604032398703,368.42831625452675,Tablet,Social Media
Home,1.1773948397892773,63.629135397924806,4.141516184217105,479.47782437052257,Desktop,Organic Search
Home,1.9369772378611647,76.1121537043158,1.4231657034686562,118.01854208025527,Tablet,Paid Ads
Cart,8.199244768358703,16.0071634954573,1.380151852256326,444.2290683433791,Desktop,Paid Ads
Checkout,2.6069019584890025,46.15574744197899,18.815690410062157,467.80901594207023,Mobile,Social Media
Checkout,6.874714970666872,0.9331619827093296,10.138408759236693,459.04606682071244,Desktop,Organic Search
Home,3.1436450294205387,24.667886452162303,8.188241436340366,321.35303486233585,Tablet,Social Media
Checkout,1.8949725348341064,72.64617151130048,16.217571620158367,318.61212067300676,Tablet,Direct
Checkout,3.1885497189950867,99.18099513493634,16.71651855821032,207.57321026007315,Tablet,Direct
Home,7.500402386700932,9.917809958721591,6.643820662312092,378.67496232885605,Tablet,Organic Search
Checkout,8.701268212956572,40.14943158612883,13.872361149475905,270.33406899195666,Mobile,Organic Search
Blog,8.471978781102925,80.00709686991596,15.422456317037732,341.9446549018643,Desktop,Direct
Product Page,4.5746517665660935,20.403563462889885,13.09301373731909,219.94437288590976,Mobile,Paid Ads
Product Page,7.012766229135815,55.50849493022862,3.0319014960019874,368.43326738113814,Mobile,Organic Search
Home,2.844858658742389,73.30712960296748,17.51766167034114,413.99104362622904,Mobile,Direct
Cart,3.6383295723491194,61.5985450260179,10.781891054720173,81.7537657353799,Tablet,Direct
Home,9.067022366690077,18.802473461541613,5.649448527400073,418.13556063137173,Tablet,Paid Ads
Cart,1.1170173115966242,35.538456868573945,8.504563708753878,274.74530057725053,Tablet,Paid Ads
Product Page,1.7695767776902127,78.37917844853972,0.7514218079781476,423.8862954542099,Desktop,Paid Ads
Home,2.870976296314246,55.42265141320166,2.557336024448351,221.33783610709716,Tablet,Paid Ads
Blog,1.2387898348643773,0.5229613542912737,15.310935010317216,195.72983783768717,Desktop,Social Media
Checkout,2.632918915808176,76.09907600280938,0.00023269510732282228,458.379758933439,Tablet,Paid Ads
Cart,6.247374048727229,3.531135494023907,8.331316569645843,133.07294109871663,Tablet,Social Media
Checkout,4.792820955332481,74.57337827312321,10.450203621711768,423.6640393902101,Mobile,Organic Search
Checkout,9.034045399692774,20.24805601652374,1.092688400019446,247.17008052960801,Mobile,Direct
Home,8.356992055645968,95.80734801193802,19.461563259446656,261.90676685011726,Mobile,Social Media
Checkout,4.076356165280884,36.79407513020845,4.522506624993438,161.14945792984716,Desktop,Organic Search
Blog,3.3348109008816325,32.69316163380791,6.083974392725617,290.7906783033177,Desktop,Organic Search
Checkout,4.417231673505402,14.888805033244468,6.078850245100547,169.35348617534353,Tablet,Social Media
Home,6.31265448263327,30.560421549021488,4.608333242346998,29.242012978409633,Desktop,Organic Search
Blog,3.4125727674058863,87.66507618282006,0.02947644172622832,143.27931661873447,Tablet,Organic Search
Product Page,6.617340170642207,99.63343376272474,14.586895881759927,13.125731269229433,Desktop,Social Media
Checkout,4.684704869721164,36.83095305068483,19.336909995985707,489.39384565785974,Desktop,Organic Search
Home,5.968424627667822,44.861063095454256,4.485869665700902,483.2161328116763,Desktop,Paid Ads
Product Page,4.92513876221785,72.2070938202737,13.26094383606845,203.62609576142947,Mobile,Paid Ads
Product Page,3.650191835877259,88.61957804650746,14.837926539174301,366.90171862642654,Desktop,Direct
Cart,9.53607976265941,59.304433418678414,16.968507581810496,179.44498822110825,Mobile,Organic Search
Blog,7.872452147437848,39.15256981778293,8.452583940272183,338.83564697212825,Mobile,Direct
Checkout,2.261018581898073,41.262184084862376,6.058618112808585,404.66072109252974,Desktop,Paid Ads
Home,8.816211783081215,69.56181464968068,6.505902680460622,473.91055989919795,Tablet,Paid Ads
Cart,5.386880784245623,0.32182636042786816,14.252426661970256,206.10401516633928,Tablet,Paid Ads
Blog,9.050970042046822,61.95893374598407,16.33558933011272,393.81601164846336,Tablet,Organic Search
Cart,8.198697303525837,35.54930104413574,3.632279355132053,140.3049408097382,Desktop,Organic Search
Blog,4.8269215402231005,79.41973312770843,7.418820163155305,495.2628288588877,Tablet,Paid Ads
Blog,1.2022237748810567,9.299063982313216,18.038803934983,22.62710339453206,Mobile,Direct
Checkout,3.4180962344645147,58.82022669483905,16.133870393894785,305.7291151855493,Tablet,Direct
Blog,5.874707931947802,48.09728898861238,19.697168055249517,333.1579310091503,Desktop,Social Media
Cart,6.701303978435325,64.23255259052274,15.084965193641615,347.14232296632315,Tablet,Paid Ads
Blog,3.3209891688988207,6.485359448296835,7.863904020558445,68.98991360665362,Mobile,Direct
Checkout,2.254204666655417,57.99837874281313,11.812756679892756,469.8795939018339,Desktop,Paid Ads
Checkout,8.514372131193692,56.14845879595237,13.220285084946406,98.77980673454057,Tablet,Direct
Cart,9.85961962633197,56.06600944161709,1.569116326342479,315.14916758752213,Desktop,Social Media
Product Page,5.731211640724172,60.34876665964548,10.889939182077303,119.11127877031163,Desktop,Social Media
Product Page,2.5451135726347314,67.64679372263622,14.186416569452192,160.53604434042273,Desktop,Paid Ads
Blog,3.4507659386743206,80.49889996807697,3.3464260800212076,277.76468544678096,Tablet,Direct
Home,1.1655160889272005,26.982072012821433,15.612634348511143,214.42477509664246,Desktop,Organic Search
Blog,9.228689259044492,82.5049410180062,11.675455610282233,88.51054447848809,Tablet,Social Media
Cart,2.05975974601127,49.82556822634536,19.04443571395189,93.75883718621566,Mobile,Paid Ads
Cart,6.188648279628282,7.705827913433117,0.8484459641378339,214.89094619977183,Tablet,Paid Ads
Cart,3.466496986184854,5.85509292439792,5.306522751109339,381.06865935499536,Mobile,Direct
Cart,5.9876020226421405,33.42383186960608,12.031077585996481,450.0026769554164,Tablet,Paid Ads
Cart,6.862783495166778,78.48969771114676,5.9311982441186135,51.22255450709759,Desktop,Social Media
Checkout,8.467676233364815,70.76809347409157,14.288483281424844,202.62091470410653,Tablet,Paid Ads
Product Page,2.8577914458454288,78.86149646724064,15.18010565043862,59.12032622420955,Desktop,Paid Ads
Cart,1.0989624579263242,51.72690564416094,2.050319281329489,18.130315509972963,Mobile,Organic Search
Home,2.2319706706192655,44.01989979554906,10.277089284135354,334.2421544955387,Tablet,Organic Search
Home,9.100167776632945,14.745252670628394,10.177811111821118,305.200226563628,Desktop,Social Media
Home,8.865010698062637,32.81927536093116,7.385615404310821,89.87936576929424,Mobile,Direct
Home,6.376717919532775,43.40193661738753,18.65849725139344,124.56828821560141,Mobile,Organic Search
Checkout,6.40465174390288,8.860042967961723,16.550126397464425,21.616799285814007,Tablet,Direct
Home,6.9853300709163,22.061195271121125,13.944187638192735,419.1241307902578,Mobile,Social Media
Cart,2.5783415076110465,59.82252940637388,14.286532714699952,487.59839206379024,Desktop,Organic Search
Blog,9.229707513324637,73.56631142391899,9.234322876262382,76.3751730293985,Mobile,Direct
Home,4.768934724028658,99.83475113929497,18.419890421931516,123.42285474499607,Mobile,Organic Search
Checkout,4.448246754245477,93.31133313435576,13.891908545065707,435.5206667339977,Desktop,Social Media
Checkout,5.670259347545538,64.25651995351916,14.57962123311633,463.96726099853055,Mobile,Social Media
Home,1.4226937009754954,42.1248053294072,17.233818075746903,215.61741757533707,Mobile,Organic Search
Blog,2.4965503188047147,63.617736470823274,5.48143178684382,34.80501141184632,Mobile,Direct
Home,7.642302547837334,78.56516180802319,16.14141807733406,29.301998509481507,Mobile,Paid Ads
Checkout,1.7451880113261382,11.833619092338733,3.9048120591298408,291.2354343738151,Desktop,Paid Ads
Product Page,6.428368985197494,40.99048896962883,6.906839044897756,202.51860335765772,Mobile,Organic Search
Cart,3.2081419871318886,83.98022856356172,6.712209085396854,24.03968951305071,Desktop,Direct
Checkout,4.503660526377789,38.3832951933044,19.57050936778281,295.7936722331528,Mobile,Paid Ads
Home,3.598243630936299,57.18722712271865,17.130744474958536,15.538242928621012,Mobile,Social Media
Cart,4.201054448184542,58.77693608621982,14.023397231805195,395.81225949314376,Mobile,Direct
Home,7.471413146658209,18.447625313363936,14.541135232307802,160.15208312465208,Mobile,Paid Ads
Home,3.6740954406085753,36.22354416522884,11.241455888051421,29.72642147452373,Desktop,Direct
Product Page,6.097641762672074,33.451128874193216,18.94181334217038,298.2925882817451,Desktop,Organic Search
Cart,5.284453619791897,2.6196708532064794,9.92517505764723,204.8653630721968,Desktop,Direct
Cart,6.973040488263833,2.4191763891355245,7.610354197397891,487.16220254500325,Tablet,Paid Ads
Product Page,9.431467653922821,83.16970436757735,3.26070673863182,276.65734462681405,Mobile,Organic Search
Checkout,7.593148874892252,27.30708099728124,15.72411304522116,144.86719870813405,Mobile,Direct
Home,2.934463407316811,51.80787662388154,14.68887864151183,357.62504367064764,Desktop,Social Media
Blog,1.2806482155515622,29.872557358877305,7.687100770482697,143.03108124592856,Tablet,Paid Ads
Home,3.360376398698426,94.06792451153404,0.5038682791845872,453.0792127897069,Mobile,Organic Search
Home,6.355701376302293,25.929675886577375,16.779946554360215,193.61376554861445,Desktop,Direct
Checkout,1.462832321358253,42.96568127389351,0.22835966908147265,279.43559576034056,Mobile,Social Media
Home,5.467296224811127,87.27302504846018,14.073995592581019,34.780820873872145,Mobile,Paid Ads
Product Page,6.371585640252003,84.19335667918087,19.40514219452114,218.7994065965931,Desktop,Social Media
Product Page,4.008195017352648,18.610141784627732,8.75322656296407,417.8581344338875,Desktop,Direct
Cart,7.938209833712397,80.26433097957104,4.699468099919056,404.76791462803754,Mobile,Direct
Blog,1.9593842782039461,45.81868867378927,14.097420200867635,119.91609383822787,Mobile,Organic Search
Home,1.6762400356222789,48.29688720853552,16.342562840311704,120.77874479517571,Desktop,Social Media
Home,7.55369880583243,13.347997241594378,10.928606321556947,410.479602984486,Mobile,Organic Search
Checkout,5.459421845855786,8.060151375712465,19.340705505122923,465.8952258829695,Mobile,Paid Ads
Product Page,7.195621567849624,72.79393069737652,1.033374433159222,56.72685142377174,Desktop,Organic Search
Blog,4.913446047433716,49.646115235529976,10.095911966090563,230.52873331885039,Mobile,Paid Ads
Cart,3.2176182991519613,43.68507026151796,14.369078946451001,175.3525966924722,Mobile,Direct
Product Page,8.371920859067798,72.95082286523967,17.252809422983578,436.63734317414526,Tablet,Direct
Cart,8.194742910720812,76.55128989911097,3.585112238155801,50.9272081932092,Desktop,Social Media
Checkout,7.252268237689841,15.890816766935355,16.00006963527363,113.45171185343833,Tablet,Paid Ads
Checkout,3.449306235069664,61.02251494776413,11.054141514370905,378.7094854173822,Tablet,Direct
Home,6.312076001821784,13.535408227768553,7.931073639799264,35.13398600079564,Tablet,Social Media
Blog,4.248765072460241,75.13750860290457,2.6343005715818713,251.34233655000173,Mobile,Social Media
Cart,1.8242386599397074,65.69551562671396,17.30591517817825,226.6324469930628,Mobile,Organic Search
Product Page,9.255822179160186,95.6614621083458,3.145464163594307,173.85657770448685,Tablet,Social Media
Checkout,2.2313676782706526,6.895801635642118,6.195757184181985,203.34043450627266,Tablet,Direct
Home,9.552136184387223,5.705472115125431,5.8009106392487375,269.6708875958141,Tablet,Organic Search
Home,5.014051956621602,28.218707469320016,17.428280683817086,89.07000561030773,Mobile,Paid Ads
Cart,2.666196359547577,26.170568373590598,13.45405988417796,290.27798035896046,Tablet,Paid Ads
Checkout,5.877108526405223,24.697879907199983,15.933627943827446,404.6618413569933,Tablet,Direct
Blog,8.856512522887675,90.62545805210367,5.00935797584998,382.4788555971779,Desktop,Direct
Checkout,7.590023977686051,24.95461998495061,12.497481992139978,85.4109532999491,Desktop,Organic Search
Cart,8.259050330753048,27.1949726128631,11.434919662874973,83.13224017332222,Mobile,Organic Search
Cart,6.929050300396456,75.93982624179637,16.65660753576542,141.40544019500751,Desktop,Direct
Checkout,7.230489080660672,44.973984245054,18.12174120962521,186.92661590710824,Desktop,Direct
Cart,8.642760864087872,77.67105569551812,0.24313542954773615,210.14323489015646,Desktop,Paid Ads
Checkout,3.2470120797326736,6.536615756438524,13.480398381175853,343.0516362483392,Mobile,Paid Ads
Product Page,5.404824672788264,48.75711936733843,1.0367159823945804,37.77341176125935,Desktop,Paid Ads
Checkout,2.99088497637642,3.3613600183282633,10.977173301547118,26.98962507077253,Mobile,Direct
Checkout,9.889012071969823,6.265320345535452,5.752654580873564,202.03617584251543,Tablet,Social Media
Cart,9.49653405717952,90.64374533444109,6.135531990442824,351.6102091476104,Desktop,Direct
Cart,1.354841302316553,13.924537111759516,7.0591700690471315,104.78331804867646,Mobile,Direct
Home,7.350176552641196,53.24206822752171,12.425848980992203,324.33719581556335,Desktop,Paid Ads
Home,9.327234856740992,41.10956026007065,6.680999313375384,137.31578759074674,Tablet,Direct
Product Page,2.6251781061460018,34.73433262588427,14.653981011805609,444.18219331862304,Mobile,Organic Search
Home,6.111507074973665,89.98333456872724,8.090547711477393,448.8880726906421,Mobile,Direct
Checkout,9.239394678292376,2.18233967754895,1.3670640061991723,155.67073009784997,Mobile,Direct
Cart,1.3055138072721895,66.37896861755891,15.675196849682145,122.69693944198785,Tablet,Direct
Home,7.276782405221559,96.33944342135504,5.71516649185412,211.5389463124533,Tablet,Direct
Home,3.676141066352957,56.016818346184195,8.655337591985253,127.86047673827288,Tablet,Social Media
Product Page,9.319565758388773,93.68224620330918,13.708877664438031,339.4680832129348,Mobile,Direct
Product Page,9.73952420648831,5.225787928602377,6.64912314297424,414.7716954286599,Tablet,Organic Search
Checkout,9.498398402020905,41.87933190741614,1.1317131229343125,339.8151441464963,Desktop,Organic Search
Cart,5.267927949917174,26.015779096205115,7.478420940256272,413.93171915218124,Tablet,Direct
Product Page,8.758383858903821,73.08209649807299,18.888971653886067,204.52615948166232,Mobile,Paid Ads
Home,8.600944586815633,98.12970904972467,12.834687945971163,86.59531564734182,Desktop,Social Media
Cart,3.871904259189301,25.65300624442478,13.42958297334414,371.59596422482014,Tablet,Direct
Cart,8.460239267356096,65.41746014740745,12.645643072752797,186.6325075193614,Desktop,Direct
Home,1.3330687124394336,19.809763275974014,3.979842779188736,338.92270436227494,Desktop,Direct
Product Page,6.366428906338477,56.53302545716099,8.366677282045602,142.6155315710652,Mobile,Paid Ads
Home,3.0700795355893273,46.39324866883362,15.018795967266366,49.80252105526961,Desktop,Paid Ads
Cart,2.0851019719955093,97.2005329631537,2.027457951063183,496.365079789004,Desktop,Paid Ads
Blog,1.6925788146628824,60.85272726964666,5.557055521794245,86.53873888599365,Mobile,Social Media
Blog,7.266598982903258,34.950637208681876,5.526382169317072,494.3262870421057,Mobile,Organic Search
Checkout,4.058874673912595,11.409578488793336,8.64037855189012,488.86716695755916,Mobile,Social Media
Home,7.522900943758853,15.124682873493455,19.607374818843702,398.97087091493944,Desktop,Paid Ads
Home,1.5882070671904813,22.53169299512351,1.3500509336764388,333.11725142017883,Desktop,Organic Search
Checkout,3.837613040475493,25.0966661340298,10.374019887611901,293.1254546230315,Desktop,Organic Search
Checkout,5.855421631378035,85.06160578411378,3.587293640244209,434.389757235139,Mobile,Paid Ads
Checkout,8.116508483550671,56.12227882825249,19.413530908194883,151.8253655935491,Tablet,Paid Ads
Cart,3.8687725263886295,52.33909113743665,2.266070094549284,239.16379411758976,Desktop,Social Media
Home,6.633022387933082,11.476887186921747,8.072020047231824,313.50108498958593,Tablet,Paid Ads
Cart,8.973799734125684,86.0139693349435,14.757699696692123,211.48333317605062,Mobile,Organic Search
Checkout,6.542768693640741,72.28143032084837,14.091088560548906,219.4683625042313,Desktop,Direct
Home,3.096635272782704,6.766836190000158,8.454572737878646,171.83948707602136,Tablet,Paid Ads
Cart,1.2196070340088423,70.78350972297687,6.930483359054365,286.47359017542266,Desktop,Paid Ads
Cart,8.830889865108368,54.353821734264606,7.952247571057411,426.7815187274068,Desktop,Social Media
Checkout,1.1914246976534844,8.172534574677826,5.285525263172786,108.74890522309329,Desktop,Social Media
Home,8.872315054157795,45.830064152865646,4.106658774135996,467.87218898918627,Tablet,Paid Ads
Checkout,5.760434206244907,48.469628713004695,9.6607939511778,347.65295033663256,Mobile,Organic Search
Home,9.451609286616065,16.577454016327575,5.370675121352146,413.4038742132148,Desktop,Organic Search
Blog,8.189049121962988,94.56981470002823,5.749233297945002,282.5334393887057,Mobile,Direct
Product Page,9.981406994800038,84.99753714806619,13.13512126949114,391.9631836977911,Mobile,Paid Ads
Product Page,4.156406339065391,66.90223373291083,19.370746633997843,17.938194696338932,Tablet,Social Media
Product Page,7.904694600380142,46.22955610006072,12.072744011187503,411.00640814197226,Tablet,Organic Search
Checkout,4.617378222483179,41.17655415845085,1.5395893412993256,29.668040951829592,Mobile,Direct
Blog,5.318880582735179,65.09734671509541,1.5116722770813396,446.05755441780263,Desktop,Paid Ads
Home,6.64754916896533,54.543186940690546,19.02846441691132,496.0617461469352,Tablet,Organic Search
Cart,8.863094027677048,6.227310588188562,5.945815806146673,154.09305646662114,Desktop,Paid Ads
Home,9.856751222793656,51.25026487703317,1.8413397216495087,113.0560925800389,Desktop,Paid Ads
Cart,7.914460724780664,80.64036172328395,11.980891743007632,385.0280482904399,Desktop,Organic Search
Home,4.759901039506004,45.923987759695805,12.472975565805323,133.9829070509241,Mobile,Organic Search
Blog,4.792213020493632,5.195657755426842,12.970096402373763,434.1255677543797,Desktop,Organic Search
Cart,7.638240714300023,78.6278199384033,5.348040557150826,60.392870157163586,Mobile,Paid Ads
Checkout,3.148994311914721,20.13637821359744,0.3022136842895007,71.71804622588554,Mobile,Paid Ads
Home,1.994267018182552,25.862083488803876,19.300307389089436,489.78426199930163,Desktop,Direct
Home,4.191599418766989,16.47063534322959,5.01786091382205,340.1810601523023,Desktop,Social Media
Cart,3.5851509248867357,33.02150648714976,13.52052576105095,424.9747399701869,Desktop,Paid Ads
Checkout,3.6667730841039106,75.6751505688635,14.132597397574191,168.92139490224383,Desktop,Social Media
Checkout,3.1024697594491895,51.93858595039374,12.200148341589713,341.47703726509616,Mobile,Organic Search
Blog,1.378838706727257,20.488127415071254,6.258147884272964,301.17849538121266,Desktop,Paid Ads
Checkout,1.1608654126007243,87.78300781520409,5.421925075281315,305.54355886024405,Desktop,Direct
Checkout,9.889501507624283,87.95818549515292,11.953365654054062,344.44090517348354,Mobile,Direct
Checkout,4.849958203622761,87.05784250460069,17.32191267223383,291.9259948332583,Tablet,Social Media
Product Page,4.4589398244371345,23.87962113815393,18.934674578467913,220.2405609583063,Tablet,Organic Search
Blog,7.116825544237629,45.12393441809881,2.1181160880751526,145.20212024646796,Mobile,Social Media
Home,2.9642849907855773,98.49896561408751,3.096572251954397,386.604852147469,Tablet,Organic Search
Cart,9.549650655552028,77.20124763099903,18.89472517566159,120.87349070156124,Mobile,Direct
Home,8.07710512973997,2.716742122555982,14.730704566695852,349.25361001566296,Desktop,Social Media
Blog,1.8046990208103355,6.5204591260492055,17.659876496595462,124.33308309817005,Desktop,Direct
Cart,4.758226982064356,46.39313768123328,4.052652682706864,316.4117832776824,Tablet,Direct
Blog,8.912064768059482,90.92202058615601,11.751717422188037,376.0683508932242,Desktop,Organic Search
Checkout,9.502588200622693,53.870179795271426,14.022791888349474,117.16980556420421,Tablet,Social Media
Cart,5.2066136012488275,49.781250803429025,13.602237708939453,39.37221742204106,Tablet,Social Media
Checkout,6.520702502896369,10.547369995663058,8.163033817333963,74.1771340671453,Desktop,Direct
Home,2.503305514828677,65.6780104724294,0.30789783382616953,306.93851396280246,Desktop,Direct
Home,9.92051763523279,82.21031606002255,11.658521136085263,426.2287390506104,Tablet,Organic Search
Cart,3.0850453124509905,38.04200075075623,5.062030783592175,32.04844240535794,Desktop,Paid Ads
Cart,9.48458596721613,77.56118509253275,9.005084922857806,369.7341169304067,Mobile,Paid Ads
